,Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of update
80,Rema1000,KANELSTANG,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360751/image/1618576035/170.jpg,https://shop.rema1000.dk/brod-bavinchi,32.00,370,GR.,2025-04-27
81,Rema1000,SALT OG PEBER STYKKE,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360691/image/1729927234/170.jpg,https://shop.rema1000.dk/brod-bavinchi,3.75,50,GR.,2025-04-27
82,Rema1000,BANAN,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304000/image/1618572642/170.jpg,https://shop.rema1000.dk/frugt-gront,2.50,1,STK.,2025-04-27
83,Rema1000,ØKO. BANANER FAIRTRADE,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304020/image/1618572695/170.jpg,https://shop.rema1000.dk/frugt-gront,10.00,1,BDT.,2025-04-27
84,Rema1000,"APPELSIN, GRÆKENLAND","PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304401/image/1618572703/170.jpg,https://shop.rema1000.dk/frugt-gront,3.50,1,STK.,2025-04-27
85,Rema1000,CONFERENCE PÆRER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304314/image/1618572703/170.jpg,https://shop.rema1000.dk/frugt-gront,3.00,1,STK.,2025-04-27
86,Rema1000,ØKO. CITRONER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304585/image/1618572714/170.jpg,https://shop.rema1000.dk/frugt-gront,7.50,250,GR.,2025-04-27
87,Rema1000,ØKO. GOLDEN DELICIOUS,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304060/image/1618572696/170.jpg,https://shop.rema1000.dk/frugt-gront,2.50,1,STK.,2025-04-27
88,Rema1000,"CITRON, SPANIEN","PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304560/image/1618572713/170.jpg,https://shop.rema1000.dk/frugt-gront,4.00,1,STK.,2025-04-27
89,Rema1000,ELSTAR ÆBLER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304143/image/1618572700/170.jpg,https://shop.rema1000.dk/frugt-gront,2.50,1,STK.,2025-04-27
90,Rema1000,ØKO. ÆBLER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304785/image/1726565484/170.jpg,https://shop.rema1000.dk/frugt-gront,22.00,1,BAKKE,2025-04-27
91,Rema1000,DANSKE ÆBLER I POSE,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304718/image/1726497280/170.jpg,https://shop.rema1000.dk/frugt-gront,24.00,1.5,KG.,2025-04-27
92,Rema1000,PINK LADY ÆBLER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304766/image/1618572718/170.jpg,https://shop.rema1000.dk/frugt-gront,18.00,1,BAKKE,2025-04-27
93,Rema1000,EVELINA ÆBLER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304095/image/1618572698/170.jpg,https://shop.rema1000.dk/frugt-gront,2.50,1,STK.,2025-04-27
94,Rema1000,ØKO. APPELSINER,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304713/image/1727858382/170.jpg,https://shop.rema1000.dk/frugt-gront,18.00,1,KG.,2025-04-27
95,Rema1000,ØKO. GRAPEFRUGT,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304539/image/1727858455/170.jpg,https://shop.rema1000.dk/frugt-gront,7.00,1,STK.,2025-04-27
96,Rema1000,PÆRER I BK. MADSPILD,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304874/image/1639480733/170.jpg,https://shop.rema1000.dk/frugt-gront,20.00,1,KG.,2025-04-27
97,Rema1000,ØKO. LIME,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305660/image/1618572746/170.jpg,https://shop.rema1000.dk/frugt-gront,3.00,1,STK.,2025-04-27
98,Rema1000,DANSKE ÆBLER I BK.,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304773/image/1736950853/170.jpg,https://shop.rema1000.dk/frugt-gront,18.00,1,STK.,2025-04-27
99,Rema1000,"APPELSIN, LAND SE VARE","PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304700/image/1618572715/170.jpg,https://shop.rema1000.dk/frugt-gront,28.00,2,KG.,2025-04-27
100,Rema1000,ÆBLER I POSE,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304740/image/1618572716/170.jpg,https://shop.rema1000.dk/frugt-gront,18.00,1.5,KG.,2025-04-27
101,Rema1000,FRUGT OG GRØNT POSE,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/172344/image/1618498300/170.jpg,https://shop.rema1000.dk/frugt-gront,3.00,1,STK.,2025-04-27
102,Rema1000,BLOMMER,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304531/image/1618572710/170.jpg,https://shop.rema1000.dk/frugt-gront,2.50,1,STK.,2025-04-27
103,Rema1000,ØKO. KIWI,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304500/image/1727350366/170.jpg,https://shop.rema1000.dk/frugt-gront,18.00,500,GR.,2025-04-27
104,Rema1000,KIWI,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304482/image/1636537075/170.jpg,https://shop.rema1000.dk/frugt-gront,3.00,1,STK.,2025-04-27
105,Rema1000,KIWI I BAKKE,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304951/image/1669040360/170.jpg,https://shop.rema1000.dk/frugt-gront,15.00,800,GR.,2025-04-27
106,Rema1000,JORDBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304811/image/1618572721/170.jpg,https://shop.rema1000.dk/frugt-gront,15.00,250,GR.,2025-04-27
107,Rema1000,GRØNNE STENFRI DRUER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304840/image/1671094484/170.jpg,https://shop.rema1000.dk/frugt-gront,24.00,500,GR.,2025-04-27
108,Rema1000,MIX STENFRI DRUER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304855/image/1618572727/170.jpg,https://shop.rema1000.dk/frugt-gront,24.00,500,GR.,2025-04-27
109,Rema1000,BLÅBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304824/image/1618572724/170.jpg,https://shop.rema1000.dk/frugt-gront,15.00,125,GR.,2025-04-27
110,Rema1000,RØDE STENFRI DRUER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304848/image/1618572727/170.jpg,https://shop.rema1000.dk/frugt-gront,24.00,500,GR.,2025-04-27
111,Rema1000,MANGO FORMODNET,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305502/image/1629369224/170.jpg,https://shop.rema1000.dk/frugt-gront,14.00,1,STK.,2025-04-27
112,Rema1000,HONNING MELON,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305119/image/1673422782/170.jpg,https://shop.rema1000.dk/frugt-gront,25.00,1,STK.,2025-04-27
113,Rema1000,ØKO. JORDBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304819/image/1740642737/170.jpg,https://shop.rema1000.dk/frugt-gront,25.00,300,GR.,2025-04-27
